vanilla aim at terrain

measurement without profiler: 450 us
profiler overhead: 150 us

                self=0.7 (0.7) us, cum=0.7 (0.7) us, calls=1                               ~:0 <built-in method scale>()
              self=0.4 (0.4) us, cum=0.4 (0.4) us, calls=1                               ~:0 <built-in method wg_getFrameTimestamp>()
          self=0.2 (0.2) us, cum=0.2 (0.2) us, calls=1                               scripts/client/AvatarInputHandler/DynamicCameras/SniperCamera.py:58 <lambda>()
    self=5.2 (5.2) us, cum=38.5 (38.5) us, calls=1                             scripts/client/VehicleGunRotator.py:610 __updateShotPointOnServer()
      self=26.8 (26.8) us, cum=31.8 (31.8) us, calls=1                           scripts/client/VehicleGunRotator.py:572 __trackPointOnServer()
        self=4.0 (1.3) us, cum=10.7 (3.6) us, calls=3                              scripts/client/Avatar.py:3342 getOwnVehicleStabilisedMatrix()
          self=2.9 (1.0) us, cum=6.7 (2.2) us, calls=3                               scripts/client/avatar_components/AvatarObserver.py:180 getObservedVehicleStabilisedMatrix()
            self=8.8 (1.1) us, cum=8.8 (1.1) us, calls=8                               scripts/client/Avatar.py:2726 isObserver()
            self=1.5 (0.1) us, cum=1.5 (0.1) us, calls=13                              ~:0 <built-in method player>()
        self=1.7 (0.8) us, cum=1.7 (0.8) us, calls=2                               ~:0 <built-in method entity>()
      self=1.5 (1.5) us, cum=1.5 (1.5) us, calls=1                               scripts/common/items/vehicles.py:1095 __getIsHullAimingAvailable()
    self=4.4 (0.5) us, cum=5.5 (0.6) us, calls=9                               scripts/client/BattleReplay.py:241 <lambda>()
      self=1.1 (0.1) us, cum=1.1 (0.1) us, calls=9                               ~:0 <built-in method isPlaying>()
    self=2.6 (2.6) us, cum=3.7 (3.7) us, calls=1                               scripts/client/AvatarInputHandler/__init__.py:660 getAimingMode()
      self=1.1 (1.1) us, cum=1.1 (1.1) us, calls=1                               scripts/client/AvatarInputHandler/control_modes.py:303 getAimingMode()
    self=2.7 (2.7) us, cum=2.9 (2.9) us, calls=1                               scripts/client/VehicleGunRotator.py:547 __getTimeDiff()
      self=0.8 (0.3) us, cum=0.8 (0.3) us, calls=3                               ~:0 <built-in method time>()
    self=1.5 (0.3) us, cum=1.5 (0.3) us, calls=5                               scripts/client/BattleReplay.py:243 <lambda>()
    self=1.5 (0.1) us, cum=1.5 (0.1) us, calls=13                              ~:0 <built-in method player>()
    self=1.5 (1.5) us, cum=1.5 (1.5) us, calls=1                               scripts/client/BattleReplay.py:819 setGunRotatorTargetPoint()
    self=0.8 (0.3) us, cum=0.8 (0.3) us, calls=3                               ~:0 <built-in method time>()
    self=0.2 (0.2) us, cum=0.2 (0.2) us, calls=1                               ~:0 <built-in method callback>()
self=0.1 (0.1) us, cum=0.1 (0.1) us, calls=1                               ~:0 <method 'disable' of '_lsprof.Profiler' objects>()
